Supplier_Name,Supplier_Code,Alloy,Current_LB,New_LB,change
SUPPLIER A35,S080,A380,1.8375895436886804,1.572576186171054,0.05
SUPPLIER A19,S085,A350,3.14,1.9906069198312837,0.01
SUPPLIER A9,S059,A366,2.7420244019036475,2.908556438457864,0.03
SUPPLIER A70,S021,A398,2.1594215212541505,1.299349421919889,-0.01
SUPPLIER A68,S092,A399,2.9779112601378444,1.6618814399825348,0.04
ALOY MASTERS,S007,A330,1.5396668340365673,2.885472410368464,0.05
SUPPLIER A34,S016,A340,2.681093943015155,1.519693534122722,0.06
SUPPLIER A55,S008,A351,1.6129720190102723,1.7315889616008464,0.06
SUPPLIER A2,S058,A380,1.408373499864824,1.4658291015681801,0.02
SUPPLIER AC,S048,A408,1.7870108288217028,1.5259638240324604,0.05
TOP DIE CASTING,S022,B747,2.341684434793687,3.006528555590765,0.05
SUPPLIER A70,S071,A344,1.999152933491977,1.5135819055322237,0.04
SUPPLIER A73,S011,A399,3.14,1.3078795672595078,0.06
SUPPLIER A35,S083,A368,1.4448400646886457,1.4878769878081588,0.01
SUPPLIER A6,S080,A320,1.5582740963286918,1.4271026614767348,0.03
SUPPLIER A31,S075,A368,1.2901375479045898,1.5658521072517158,0.03
SUPPLIER AD,S040,A342,2.260968980926542,1.939792395088197,0.04
SUPPLIER A5,S050,A415,3.14,1.6774499750960588,0.05
SUPPLIER A60,S014,A391,1.5708527801806602,1.2148798381639319,-0.01
SUPPLIER A8,S061,A414,1.4652742271883599,1.4385880146406191,0.03
SUPPLIER A37,S082,A400,1.591908747386586,1.9022463463614918,0.05
SUPPLIER A29,S002,A357,1.381000279483368,1.770528816887403,0.07
SUPPLIER A17,S059,A320,1.5310364806744254,1.429857453396442,0.07
SUPPLIER A70,S066,A400,1.6110161527291589,1.3167704279891757,0.04
SUPPLIER A12,S068,A383,2.154684366633426,1.461115822542287,0.04
SUPPLIER A59,S037,A399,3.14,1.76551442820145,0.02
SUPPLIER A28,S083,A388,1.4390336369200827,1.2050532826485725,0.06
SUPPLIER B,S037,A380,1.5102981165322578,1.4254038169379377,0.04
SUPPLIER A60,S028,A372,2.325941714257953,1.4583541184428317,0.05
SUPPLIER A37,S087,A410,1.7676209009558397,1.4108928851777292,0.06
SUPPLIER A67,S041,A320,1.4455859261049475,1.4648157719471442,0.06
SUPPLIER A51,S026,A380,3.14,1.490364734887513,0.03
SUPPLIER A24,S041,A415,1.3217998590418376,1.5658820215919402,0.08
SUPPLIER A5,S017,A401,1.8207223319629857,1.5406213352118567,0.02
SUPPLIER AD,S066,A361,1.608098896074507,1.4876891786612667,0.03
SUPPLIER A17,S076,A361,1.7803106270653637,1.402794612862682,0.01
SUPPLIER A53,S087,A400,2.3036054366546637,1.4657533117896477,0.01
SUPPLIER A70,S063,A340,3.14,1.459693385489669,0.01
SUPPLIER A24,S041,A370,1.2481341465212714,1.9836556313183926,0.06
SUPPLIER A24,S073,A397,1.4160366074535529,1.5123727692570113,0.01
SUPPLIER H,S040,A388,1.6299653901303484,1.3924846346564164,0.03
ALOY MASTERS,S080,A101,1.6123511004490443,1.2371251726159858,0.08
SUPPLIER C,S035,A390,1.4782192254845141,1.5403938234270205,0.03
SUPPLIER A48,S085,A340,1.529035146357088,1.639640066975989,0.07
SUPPLIER A34,S058,A372,1.609576383185267,1.4640352247327937,0.07
SUPPLIER A10,S046,A357,1.631972072451851,1.2,0.03
SUPPLIER A9,S046,A340,2.2311480755467805,1.487368043809814,0.03
SUPPLIER A53,S074,A380,1.8062326872618966,1.3016649682189854,0.04
SUPPLIER AC,S066,A398,2.153395712965292,1.6460803191779414,0.05
SUPPLIER A37,S017,A380,1.9404566002738197,1.270330537962724,0.04
SUPPLIER A25,S050,A341,1.5418612160267924,1.4251758947636268,0.06
SUPPLIER A21,S001,A408,2.0448027590550106,1.4432510633514644,0.05
SUPPLIER A62,S090,A345,2.342486665023338,1.7906825268087405,0.06
SUPPLIER A2,S057,A380,1.5056140259009154,1.4462884813449701,0.02
SUPPLIER B,S077,A398,1.5920017387954046,1.2629914581948352,0.06
SUPPLIER A29,S045,A400,2.1693264305707496,1.2952531380318946,0.05
SUPPLIER A30,S093,A350,1.4661664280940792,1.6626536505247458,0.04
SUPPLIER A41,S045,A386,3.14,1.269180402805714,0.07
SUPPLIER A52,S025,A345,2.674196673328522,1.4405510770807013,0.06
TOP DIE CASTING,S083,A367,1.826802427805163,1.2892532439112778,0.05
XPZ Supp,S026,A397,2.4618162366412903,1.4891201287517488,0.05
SUPPLIER A51,S027,A395,1.9692375432892255,1.89577430697034,0.06
SUPPLIER D,S014,A391,3.14,1.5897745983459042,-0.02
SUPPLIER A62,S028,A346,1.5124647804814129,1.38343180151061,0.04
SUPPLIER A46,S085,A366,1.6210335200041188,1.7656880029362272,0.03
SUPPLIER A5,S085,A345,2.225850481309949,1.6259805958659583,0.05
SUPPLIER A27,S026,A374,1.4808627910612766,1.3315187607334846,0.05
SUPPLIER A15,S032,A101,1.7960200934117392,1.247129925346242,0.04
SUPPLIER A66,S058,A369,1.2461761320456526,1.2,-0.03
SUPPLIER A9,S068,A391,1.6815583779043257,2.996523747324715,0.01
SUPPLIER A51,S001,A350,1.212540120588662,1.2155819229806915,0.04
SUPPLIER A66,S077,A393,1.9964017096399136,1.4559224217474398,0.02
SUPPLIER A32,S001,A368,1.7759127234881957,1.4380951640146515,0.05
SUPPLIER A9,S068,A345,1.6955562541293514,1.3211397870686474,0.08
SUPPLIER A2,S078,A370,3.14,1.336810058072123,0.03
SUPPLIER A49,S092,A381,1.4640898639227429,1.465386667797931,-0.0
SUPPLIER A70,S078,A352,1.604678850004687,3.16,0.01
SUPPLIER A6,S009,A372,1.87997964285855,1.4286133017415836,0.01
SUPPLIER A26,S017,A407,1.643546585283725,1.4305738577533862,0.06
SUPPLIER A64,S076,A392,1.2925544348012548,1.45936484327778,0.05
SUPPLIER A18,S003,A394,2.0252740160934555,1.3221876301053435,0.01
SUPPLIER A55,S048,A367,1.8614898113112075,1.9797198242886935,0.07
SUPPLIER A55,S085,A385,3.14,1.6892206823191098,-0.01
SUPPLIER A51,S023,A363,1.6811381945015165,1.2451951662133225,0.02
SUPPLIER A35,S063,A340,1.3943781170437,1.3439978499647225,0.02
SUPPLIER A25,S001,A359,3.14,1.488082107198208,0.06
SUPPLIER A62,S029,A345,3.14,1.4382746297061069,0.05
SUPPLIER A70,S078,A370,3.14,1.291300069895637,0.05
SUPPLIER A5,S056,A365,1.7381391728062372,1.2,0.04
BLUE METAL,S050,A390,3.14,1.3823044548402175,0.02
SUPPLIER A32,S068,A397,1.7927445178093904,1.5384398132969224,0.07
SUPPLIER D,S064,A371,1.8018160682306137,1.3706060857974063,0.06
SUPPLIER A39,S074,A369,1.21,2.2445010609418823,0.06
SUPPLIER B,S019,A344,1.491901682092751,1.5122022236012462,0.05
SUPPLIER A7,S092,A346,1.6214163708078182,1.4985402951255147,0.03
SUPPLIER A18,S069,A412,1.6802856871508574,1.4373013761339093,0.03
TOP DIE CASTING,S077,A386,1.7479328902179485,1.7485630569934754,0.07
SUPPLIER D,S019,A352,1.40822090264914,1.416914167882024,0.06
SUPPLIER A3,S008,A372,2.804158021498876,1.319367114820005,0.02
SUPPLIER A60,S057,A406,2.0287597219397133,1.8760476609807957,0.05
SUPPLIER A48,S044,A395,1.5517523735103984,1.3309305267753024,0.03
SUPPLIER A2,S029,A404,1.7654050646171968,1.5943243863450198,0.07
SUPPLIER A56,S038,A388,1.8959970921697789,1.2485554894988244,0.07
SUPPLIER A73,S086,A383,1.9185360206502453,1.4022243949176496,0.04
SUPPLIER A3,S080,A404,3.14,1.4277964978042172,0.02
SUPPLIER A55,S084,A330,2.776491996184149,1.5560765756971657,0.04
SUPPLIER A58,S082,A371,1.5904096770846436,1.360254737110021,-0.01
SUPPLIER A15,S006,A330,2.2497043057465387,1.3201533939204075,0.02
SUPPLIER A64,S058,A381,1.4993250513637848,2.0062884382567328,0.2
SUPPLIER A46,S047,A369,1.739531565731323,1.4513601151735203,0.01
SUPPLIER A10,S066,A400,1.7148091719072092,1.3017431389348009,0.04
SUPPLIER A70,S002,A400,2.1511256103125924,1.3980072314034109,0.04
SUPPLIER A52,S087,A383,1.537535881371493,1.3161127669851438,-0.01
SUPPLIER A37,S061,A359,1.8115512627428898,1.6184044398643178,0.02
SUPPLIER A65,S044,A348,1.61723207601086,1.8509945978084243,0.03
SUPPLIER A59,S059,A399,2.011608620814463,1.2,0.04
SUPPLIER E,S077,A375,1.2829783000655475,1.3402806235021436,0.07
SUPPLIER A29,S001,A357,2.7831457975309557,1.5263345176525478,0.06
TOP DIE CASTING,S078,A368,2.6198536839851365,1.5668467692391241,0.05
SUPPLIER A7,S084,A408,2.920521413254134,1.2380954690002,0.05
SUPPLIER A44,S024,A352,2.802273816534648,1.3801299943375673,0.04
SUPPLIER A5,S090,A371,1.8489830703906447,1.3975441021646617,0.03
SUPPLIER A44,S052,A408,2.123098267773614,1.439514616416544,0.04
SUPPLIER A60,S056,A378,2.0110592546392168,1.8757036886213776,0.07
SUPPLIER A62,S059,A372,1.6753893095646066,1.42179179263013,0.02
ALOY MASTERS,S038,A373,1.3630690523551576,1.530735249481121,0.01
SUPPLIER A6,S069,A372,1.4225651763565537,1.2694510292269372,0.03
SUPPLIER A62,S093,A404,2.2108595270977767,1.2793033205715054,0.06
SUPPLIER A54,S057,A402,1.3039462554951948,2.480565417034006,0.07
SUPPLIER A72,S072,A400,2.12311397538772,1.32377144857934,0.01
SUPPLIER A8,S086,A395,2.0608808362325437,3.16,0.05
SUPPLIER A62,S042,A381,1.543716394632721,1.7133758088791629,0.04
SUPPLIER A44,S023,A400,1.9432647642270167,1.3226263941118601,0.01
SUPPLIER A35,S049,A348,1.5000990508977725,1.2,0.05
BLUE METAL,S056,A372,1.7616744213100344,1.4459479632220456,0.04
SUPPLIER A73,S070,A368,2.188855475601807,1.5773974824200163,-0.0
SUPPLIER A30,S008,A330,2.2129288275993955,1.3749980129063397,0.06
SUPPLIER A21,S045,A361,1.9712335178688296,1.2211873412415777,0.06
SUPPLIER AD,S058,A361,1.5262209641903812,1.4525839508535552,0.06
SUPPLIER A33,S052,A320,1.6009670577402246,1.7126194094704426,0.06
SUPPLIER A1,S066,A402,1.7591060375959047,1.405527467599558,0.04
SUPPLIER A48,S076,A361,1.9469333857429856,1.5621329339828682,0.04
SUPPLIER A68,S066,A340,1.3651432271639063,1.6314084002754983,0.01
SUPPLIER A49,S014,A362,2.24478933287895,1.912776658469161,0.05
XYZ,S088,A372,2.4986169920959713,1.8131243437209859,0.03
SUPPLIER A7,S007,A372,1.2471325372049296,1.5155708767755909,0.05
SUPPLIER A41,S083,A406,2.055270876958151,1.3871961888462978,0.02
SUPPLIER A37,S088,A400,1.587197541436268,1.312013159281569,0.06
SUPPLIER A61,S082,A415,1.7667564175176713,1.7291359043028771,0.04
SUPPLIER A63,S038,A391,1.694688793530546,1.6824255777875212,0.05
SUPPLIER A38,S058,A405,3.14,1.243510507244592,0.05
SUPPLIER A24,S006,A403,3.14,1.6099283031362335,0.05
SUPPLIER A37,S066,A393,3.14,1.91983802169025,0.06
SUPPLIER A23,S057,A364,1.6826194500787295,1.4970602018596706,0.07
SUPPLIER A67,S071,A320,2.2413327515671795,1.5047102211834662,0.04
SUPPLIER AC,S027,A373,3.14,1.2,0.01
SUPPLIER A8,S071,A400,2.3700907830175084,1.471303893876753,0.01
SUPPLIER A12,S037,A381,1.8192493340881213,1.215287975584028,0.03
SUPPLIER A4,S002,A403,1.21,1.8005304438911114,0.08
SUPPLIER C,S051,A101,3.109551356705112,1.37613865314323,0.03
SUPPLIER A30,S041,A390,1.7346814182374937,1.5804231313930481,0.02
SUPPLIER A26,S011,A351,1.408788663050012,1.7115569057756124,0.04
SUPPLIER A5,S083,A388,1.6435526881046605,1.9128174265055826,0.07
SUPPLIER A65,S026,A101,3.14,1.7506451696196852,0.05
SUPPLIER A55,S082,A369,1.477532464480335,1.3523541088747535,0.03
SUPPLIER A52,S073,A377,1.6270745953890595,1.5103003498926821,0.06
SUPPLIER A46,S008,A386,2.705359823669877,1.3812548345796802,0.06
SUPPLIER A60,S043,A380,2.8029734471224073,1.3886117688334565,0.01
SUPPLIER A44,S029,A398,1.6662821595097639,1.8364712701185844,0.06
SUPPLIER A59,S083,A379,2.864222579761572,1.6901715061490568,0.04
SUPPLIER A22,S021,A363,2.13479606973645,1.2623075390477174,0.05
SUPPLIER A70,S059,A414,1.9552705543440299,1.3699766195677832,0.04
SUPPLIER E,S086,A342,3.14,1.310741196108588,0.0
SUPPLIER A67,S090,A380,1.5104426263296038,1.3887708990481091,0.02
SUPPLIER A10,S008,A364,1.614276596632629,1.6902217839471847,0.02
SUPPLIER A56,S003,A377,1.4524737158055543,1.8700194003942352,0.05
SUPPLIER A20,S030,A360,1.6778344866661932,1.6535435468494104,0.06
SUPPLIER A73,S011,A398,1.32571528599013,1.2555058592095203,0.03
SUPPLIER A27,S074,A403,3.059519892516626,1.2,0.07
SUPPLIER AA,S058,A359,2.034284673821742,1.3905227838827792,0.06
SUPPLIER A70,S053,A372,1.363479466637357,1.5749490920304539,0.02
SUPPLIER A50,S021,A391,1.8485249316458936,1.5957510222585445,0.05
SUPPLIER A25,S016,A347,2.2488752256532902,1.2,0.06
TOP DIE CASTING,S049,A402,1.5034807053990427,1.5435508105985616,0.07
SUPPLIER A59,S061,A380,2.8054003687348903,1.9254545685281637,0.05
SUPPLIER A1,S052,A330,1.6263480438898765,1.3976317252460069,-0.01
SUPPLIER A56,S001,A412,1.7307709526068222,1.214640442042571,0.05
ABC Supplier,S001,A398,1.760019620785442,1.392429872000863,0.01
SUPPLIER A15,S001,A371,1.5867399605625667,1.6964883294769222,0.2
SUPPLIER A70,S058,A368,1.9288107259684795,1.457831214419049,-0.01
SUPPLIER A66,S029,A320,2.0438846691484964,1.7696226621972515,0.03
SUPPLIER A28,S066,A361,2.027883216934646,1.8926819456036619,0.08
SUPPLIER A27,S066,A380,3.14,3.16,0.06
XYZ,S013,A392,1.6051330722800108,1.4462432401449412,0.06
SUPPLIER A33,S046,A372,1.8197291400265285,1.3724189100774258,0.08
SUPPLIER A72,S073,A364,2.2575519203746204,3.03929630369576,0.06
SUPPLIER A48,S048,A357,3.14,1.4857688069015025,0.07
BLUE METAL,S082,A407,1.3618033763004007,2.172398935915434,0.04
SUPPLIER A70,S001,A348,1.857588105415732,1.354394005721122,0.05
SUPPLIER A28,S037,A402,3.14,1.3916190600847473,0.04
SUPPLIER A73,S063,A376,1.271471000688465,1.4891027974276505,0.04
SUPPLIER A41,S068,A373,1.7073716449502492,1.5959031037795948,0.06
SUPPLIER A39,S079,A372,1.7305440420888845,1.6231534804325385,0.03
SUPPLIER A1,S027,A342,2.34320924809861,1.2,0.06
SUPPLIER A6,S001,A340,2.2470760493542614,1.9152576414059759,0.04
SUPPLIER A62,S014,A395,1.72566829268021,2.8621923304976784,0.05
SUPPLIER A55,S012,A330,1.6524160758248052,1.632055716751448,0.04
SUPPLIER A54,S054,A345,3.14,1.536557353384667,0.07
SUPPLIER A52,S077,A395,1.297541292831247,1.392365009940136,0.05
STRONG ALLOY,S012,A363,1.6365468192499382,1.4301878067486575,0.02
SUPPLIER A35,S025,A376,1.2205104601601764,1.2,0.04
SUPPLIER A39,S069,A357,2.205775445653966,1.5346303814768216,0.02
SUPPLIER A27,S037,A101,1.5441369832530376,1.5226004889630447,0.05
SUPPLIER A35,S042,A376,3.14,1.4338974020019957,0.04
SUPPLIER A24,S082,A372,2.162412437256078,1.5634565044802091,0.07
SUPPLIER A2,S057,A340,1.5629583550233148,1.2,0.06
SUPPLIER A1,S026,A330,2.60190127134867,1.2125290322864937,0.04
SUPPLIER A26,S045,A348,3.1346973189780245,1.444453202655715,0.02
SUPPLIER A25,S027,A101,1.7629341030517103,1.7364275416908272,0.03
TOP DIE CASTING,S026,A398,2.1181871462921764,1.3626627193987408,-0.03
SUPPLIER A4,S027,A401,1.673595357101098,1.5705017466946056,0.05
SUPPLIER B,S063,A400,1.3594654774076553,1.5465026030327356,0.05
SUPPLIER A67,S083,A354,2.3107253155074297,1.4365871285358904,0.04
SUPPLIER A19,S073,A366,1.2594043752079709,1.552099542172243,0.01
SUPPLIER A26,S070,A405,2.2812314507085367,2.0471308682096505,0.05
XYZ,S019,A374,1.4776831521791465,2.3848811071440332,0.06
SUPPLIER A67,S001,A365,3.1086839666555575,1.9157224191354292,0.07
SUPPLIER A49,S022,A404,1.4964128130088488,1.5832551986333532,0.04
SUPPLIER A53,S016,A390,1.5470933460728065,1.5317061020956977,0.04
SUPPLIER A52,S046,A379,3.095279530439918,1.3737678670641749,0.05
SUPPLIER A30,S014,A351,1.5984587585289736,1.8913831642967929,0.0
SUPPLIER A5,S019,A409,3.14,1.9837833143883947,0.02
SUPPLIER A32,S002,A352,1.6205374728397492,1.4228394796509929,-0.03
SUPPLIER AA,S050,A391,3.14,1.3091409010059283,0.05
SUPPLIER A63,S074,A372,3.14,1.4967871470180847,0.01
BLUE METAL,S088,A400,1.4115946960485575,1.4084962962844063,0.04
SUPPLIER A20,S037,B747,2.0957397574570553,1.3760187583669337,0.05
ABC Supplier,S043,A380,1.522959571317617,1.331033775340508,0.06
SUPPLIER A32,S077,A397,2.2006618872612487,1.5286809113299364,0.03
SUPPLIER A70,S026,A350,1.8776725880141605,1.3173474423739493,-0.01
SUPPLIER A68,S093,A372,1.7491593294263632,1.4899664535981076,0.07
SUPPLIER AC,S058,A404,1.4551465024352666,1.6107332091704811,0.05
SUPPLIER A18,S044,A399,1.629750280956866,1.4266633683730445,0.05
SUPPLIER A46,S071,A400,1.3232482655307016,1.4012219965798953,0.06
SUPPLIER A20,S024,A396,1.569590507909106,1.8457135869571704,0.06
SUPPLIER A51,S017,A330,1.5244839774733046,1.5347677432431583,0.07
SUPPLIER A38,S006,A386,2.3015156620148916,1.3985522827862458,0.06
ALOY MASTERS,S066,A408,1.5778890009598567,2.0617087586195266,0.06
SUPPLIER A24,S017,A330,2.0786685512742116,1.5415671981599057,0.04
SUPPLIER A60,S019,A369,2.120327182851792,1.5923355236344063,0.05
SUPPLIER A70,S086,A374,1.780452830019983,1.5951981021450807,0.2
SUPPLIER A24,S016,A340,2.0777548413754765,1.4346405495077685,0.05
SUPPLIER A33,S029,A320,1.2315056323140328,1.44446335385983,0.0
SUPPLIER AD,S001,A405,1.3177814756826816,3.16,0.06
STRONG ALLOY,S076,A380,3.14,1.4984902836881235,0.02
SUPPLIER A56,S015,A345,1.6761510996878444,1.3303332642486763,0.0
SUPPLIER A6,S035,A345,1.4646789673677132,1.3188005534960672,0.06
SUPPLIER A68,S063,A373,2.095562115417401,1.6941853798632502,-0.0
SUPPLIER A48,S006,A101,1.4835919595099762,1.7093533060541581,0.06
TOP DIE CASTING,S023,A395,1.366119697946236,1.3354270455422679,-0.0
STRONG ALLOY,S032,A407,1.5705767908636237,1.6186727111864478,0.03
SUPPLIER A73,S064,A380,2.2712809288971307,1.3190826911724742,0.02
SUPPLIER A50,S063,A386,2.320701362191757,1.340307627807911,0.05
SUPPLIER B,S069,A415,1.9533342384910775,1.3154434454933919,0.06
SUPPLIER AC,S014,A414,1.56712899327745,1.6336553538742888,0.01
SUPPLIER A59,S021,A373,2.106095732057566,1.5257862508808968,0.0
SUPPLIER A17,S016,A360,1.2591273670035845,1.7053333690346588,0.05
XYZ,S057,A400,3.14,1.495458658630344,0.02
SUPPLIER A28,S043,A350,1.3336951184346282,1.4602324948102308,0.03
SUPPLIER A41,S030,A400,3.14,2.517523001039189,0.01
SUPPLIER A6,S020,A385,1.9349668646612366,1.7596470063824796,0.02
SUPPLIER A15,S049,A342,2.6886655021078734,1.718567364617198,0.06
SUPPLIER B,S003,A357,3.14,1.6179761604526894,0.04
ABC Supplier,S001,A344,1.6441906843537644,1.3504782592855251,0.05
SUPPLIER A9,S014,A350,3.14,1.3725529276782908,0.03
SUPPLIER AA,S077,A366,3.14,1.4996238811667966,-0.01
TOP DIE CASTING,S093,A400,1.781092443606185,1.5943068990050882,0.05
SUPPLIER AB,S039,A399,2.0621428574395817,1.974501354049171,0.04
SUPPLIER A66,S051,B747,2.216751292045108,1.637426839930395,0.04
SUPPLIER A4,S069,A372,1.30945784768555,1.5157715674036818,0.04
SUPPLIER A67,S073,A383,1.586896771441594,1.3694090407492798,0.05
TOP DIE CASTING,S053,A380,1.9030069296202,1.206295860578503,0.03
SUPPLIER A68,S037,A410,1.9520940795642494,1.5528072706921923,0.06
SUPPLIER A34,S044,A364,1.21,1.3206474553649081,0.04
XPZ Supp,S066,A378,3.14,1.3646334774893865,0.07
SUPPLIER A7,S038,A398,1.301223408207833,1.5107702424496046,0.05
SUPPLIER A28,S080,A345,1.955613713679595,1.4175633887686354,0.03
SUPPLIER A62,S010,A357,1.4598691625405218,1.2369246447870255,0.01
SUPPLIER A15,S014,A372,1.4929452882235847,1.3318449152247933,0.03
SUPPLIER A31,S041,A350,1.5838523190092841,2.105895129759165,0.03
SUPPLIER A32,S003,A369,1.5048543592785515,1.3619419465984621,0.05
SUPPLIER A20,S077,A361,1.5926725039414567,3.16,0.01
SUPPLIER A29,S061,A359,1.491216178989025,1.41852459892638,0.02
SUPPLIER A61,S079,A376,2.5033077127322723,1.4009876567705908,0.07
XYZ,S001,A346,3.14,1.6938872063697876,0.06
SUPPLIER A63,S011,A409,1.728839626913405,1.3953016932159468,0.06
SUPPLIER G,S048,A342,2.5610794911412795,1.5748561607705642,0.06
SUPPLIER A26,S064,A400,1.8424541353597665,1.2744693666901488,0.04
SUPPLIER A36,S051,A380,1.430137388015691,1.4827231539853136,0.05
SUPPLIER A70,S054,A368,1.370842176234768,1.5890830412062484,0.07
SUPPLIER A29,S022,A360,2.0955357346808903,1.5379503984109375,0.07
SUPPLIER A23,S061,A386,1.3601641686448236,1.4235104579630622,0.02
SUPPLIER A70,S063,A372,2.477297612500361,1.3283112922649025,0.02
SUPPLIER A4,S084,A371,1.5050301316969024,1.3397692646500303,0.06
BLUE METAL,S007,A381,1.8227520974215725,1.4848690228906745,0.06
SUPPLIER A19,S069,A367,1.8726643061586243,1.2,0.07
SUPPLIER A22,S044,A400,1.798375472487453,1.2268434442984177,0.2
STRONG ALLOY,S093,A375,1.6622616353284463,1.664412098199363,0.05
SUPPLIER A35,S063,A369,1.9291548208899836,1.4763974038384606,0.0
SUPPLIER E,S049,A340,1.8171934942280399,1.8207592921084594,0.07
SUPPLIER A7,S090,A374,1.60952885060475,1.5086151346935894,0.05
SUPPLIER A67,S037,A394,3.14,1.2921328891974637,-0.02
SUPPLIER A61,S022,A394,1.6618883127518944,1.5043925051137537,0.06
SUPPLIER A7,S015,A348,1.5740666665932141,1.375790875196581,0.06
XYZ,S006,A380,3.14,1.2,-0.0
