device_id,ip_address,token,timestamp,uv,temperature,humidity,volt,rotate,pressure,vibration,EventType,EventProcessedUtcTime,EventEnqueuedUtcTime,PartitionId
Device_4,10.163.2.7,token_Alu5lM!l_2021=,2022-07-07 05:53:44,0.91771425,71,70,218.45521888736405,425.27568200633976,154.51124845010986,71.05330868,Telemetry,2021-10-26 05:04:08.734970368,2021-10-25 19:06:35.159758592,0
Device_6,10.163.2.4,token_Alu5lM!l_2021=,2022-07-07 06:02:36,0.5095693137855306,99,89,91.29201588851592,632.7025687533461,52.97325615,63.86312264,Telemetry,2021-10-26 05:04:07.778255104,2021-10-25 19:06:44.676509696,0
Device_7,10.163.2.4,token_6zpjpRCT_2021=,2022-07-07 06:32:24,0.23176400318618867,70,98,239.97583360000002,281.6933725018708,121.82842436403212,59.10133118,Telemetry,2021-10-26 05:04:08.021874944,2021-10-25 19:06:43.951323904,0
Device_1,10.163.2.7,token_DRnU5BVY_2021=,2022-07-07 06:01:42,0.3466045519315545,98,70,239.97583360000002,223.7720599310006,199.6499437,59.10133118,Telemetry,2021-10-26 05:04:07.898080768,2021-10-25 19:06:44.691553536,0
Device_6,10.163.2.4,token_DRnU5BVY_2021=,2022-07-07 06:12:15,0.8635239450149651,81,93,93.59672811401126,414.13922135740376,146.47153764293594,59.10133118,Telemetry,2021-10-26 05:04:07.818611456,2021-10-25 19:06:37.552169216,0
Device_4,10.163.2.6,token_MBftCNa@_2021=,2022-07-07 05:50:06,0.7007794339640918,91,74,194.79048611471478,667.3608865423582,180.52041823270156,65.49439319,Telemetry,2021-10-26 05:04:08.665528832,2021-10-25 19:06:58.657752320,0
Device_4,10.163.2.4,token_DRnU5BVY_2021=,2022-07-07 06:18:47,0.5495370085963838,80,70,171.23480466474888,287.5436244065317,114.54971031889875,59.10133118,Telemetry,2021-10-26 05:04:08.742760192,2021-10-25 19:06:50.274243840,0
Device_3,10.163.2.4,token_DRnU5BVY_2021=,2022-07-07 06:29:46,0.9133086531536144,70,99,130.14145568743768,699.2037267000001,199.6499437,81.55451626,Telemetry,2021-10-26 05:04:07.624243456,2021-10-25 19:06:56.611268608,0
Device_3,10.163.2.1,token_6zpjpRCT_2021=,2022-07-07 06:35:26,0.91771425,90,95,225.8159618449507,258.4303578154486,190.19909275325745,92.57893009,Telemetry,2021-10-26 05:04:08.677462272,2021-10-25 19:06:44.495760128,0
Device_9,10.163.2.5,token_Alu5lM!l_2021=,2022-07-07 06:31:47,0.4897877191319168,70,78,88.51551867,289.1507778296357,110.08456501106994,59.10133118,Telemetry,2021-10-26 05:04:07.925310720,2021-10-25 19:06:58.948385024,0
Device_5,10.163.2.1,token_PLzaCGwe_2021=,2022-07-07 06:06:34,0.2513569592531359,70,70,88.51551867,692.219180544985,170.69575125383045,78.29577096,Telemetry,2021-10-26 05:04:07.887328512,2021-10-25 19:06:57.696020736,0
Device_7,10.163.2.7,token_DRnU5BVY_2021=,2022-07-07 06:45:36,0.4729866216163474,96,82,239.97583360000002,444.5113970783301,52.97325615,64.93999521,Telemetry,2021-10-26 05:04:08.731395840,2021-10-25 19:06:43.968542464,0
Device_9,10.163.2.3,token_I!!rf&DI_2021=,2022-07-07 06:32:16,0.35298385908877694,73,91,221.16511853354982,186.26726619999997,103.72990009117476,62.71441331,Telemetry,2021-10-26 05:04:08.178464256,2021-10-25 19:06:43.011832320,0
Device_6,10.163.2.3,token_MBftCNa@_2021=,2022-07-07 06:05:24,0.8631479058434494,70,70,189.62041198033393,186.26726619999997,190.45319036935348,78.04658986,Telemetry,2021-10-26 05:04:07.908347904,2021-10-25 19:06:04.547975680,0
Device_3,10.163.2.7,token_PLzaCGwe_2021=,2022-07-07 06:05:58,0.32499886372612397,79,88,146.18066261316272,292.0754959039096,155.76473337891133,60.1289571,Telemetry,2021-10-26 05:04:08.907281408,2021-10-25 19:06:44.209361152,0
Device_4,10.163.2.5,token_PLzaCGwe_2021=,2022-07-07 06:08:02,0.40971447654925786,74,86,236.77194212628953,186.26726619999997,199.6499437,82.68743661,Telemetry,2021-10-26 05:04:07.977106432,2021-10-25 19:06:46.656877312,0
Device_3,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 05:56:12,0.4848158162786685,80,78,165.6420173879565,352.55319988152854,191.8751734721122,59.10133118,Telemetry,2021-10-26 05:04:07.786071552,2021-10-25 19:06:49.471331328,0
Device_5,10.163.2.7,token_DRnU5BVY_2021=,2022-07-07 06:03:33,0.32141727156556055,88,91,109.50994085866816,230.96247362838918,195.60092628921623,59.10133118,Telemetry,2021-10-26 05:04:07.878072064,2021-10-25 19:06:57.445971712,0
Device_7,10.163.2.1,token_Alu5lM!l_2021=,2022-07-07 06:04:13,0.577358809329676,87,74,229.28578629085052,374.9785445962856,83.09624255312784,65.03057559,Telemetry,2021-10-26 05:04:08.638968576,2021-10-25 19:06:53.971758336,0
Device_1,10.163.2.9,token_DRnU5BVY_2021=,2022-07-07 06:39:07,0.45143269484023896,81,92,228.9803792154088,357.1608509594783,130.74511037097386,88.1362194,Telemetry,2021-10-26 05:04:08.787771904,2021-10-25 19:06:46.618015744,0
Device_1,10.163.2.1,token_PLzaCGwe_2021=,2022-07-07 06:24:23,0.5321001742183952,70,99,222.39461323962632,348.82113193316854,67.23141456768748,59.10133118,Telemetry,2021-10-26 05:04:08.812972032,2021-10-25 19:06:47.080029952,0
Device_5,10.163.2.1,token_I!!rf&DI_2021=,2022-07-07 06:32:55,0.3558046816344357,97,70,141.19861091338356,351.28038793609085,199.6499437,78.78012008,Telemetry,2021-10-26 05:04:08.030078720,2021-10-25 19:06:47.657181184,0
Device_4,10.163.2.9,token_MBftCNa@_2021=,2022-07-07 06:30:48,0.27340180454389207,75,90,171.56802814965354,429.48385142898724,188.2457503689595,72.18948436,Telemetry,2021-10-26 05:04:08.881779200,2021-10-25 19:06:45.777874944,0
Device_7,10.163.2.4,token_$AUAMxTj_2021=,2022-07-07 05:54:24,0.4197164083275779,70,97,239.97583360000002,285.01316753672035,90.25752643425741,59.10133118,Telemetry,2021-10-26 05:04:07.836491008,2021-10-25 19:06:15.004043520,0
Device_4,10.163.2.4,token_I!!rf&DI_2021=,2022-07-07 06:34:24,0.465475512164525,70,76,172.60242687703226,205.2916374078108,61.40218956053355,59.66561537,Telemetry,2021-10-26 05:04:08.990183936,2021-10-25 19:06:48.280463360,0
Device_9,10.163.2.5,token_PLzaCGwe_2021=,2022-07-07 06:19:17,0.91771425,98,83,199.38322739418595,221.43597612886765,52.97325615,59.10133118,Telemetry,2021-10-26 05:04:07.590179584,2021-10-25 19:06:30.533866496,0
Device_3,10.163.2.7,token_$AUAMxTj_2021=,2022-07-07 06:43:03,0.91771425,70,70,195.5013042268421,197.88087194806815,199.6499437,69.68069775,Telemetry,2021-10-26 05:04:07.253275136,2021-10-25 19:06:25.978456064,0
Device_3,10.163.2.4,token_DRnU5BVY_2021=,2022-07-07 05:53:23,0.3654246309501448,70,72,218.24817818507393,456.3216305432629,166.87224005865104,64.17855108,Telemetry,2021-10-26 05:04:07.636104704,2021-10-25 19:07:00.849201664,0
Device_5,10.163.2.3,token_PLzaCGwe_2021=,2022-07-07 06:41:14,0.36053436036268965,70,85,239.97583360000002,307.95550766435724,142.60667510991112,66.84196033,Telemetry,2021-10-26 05:04:07.769527296,2021-10-25 19:06:45.417816832,0
Device_6,10.163.2.6,token_MBftCNa@_2021=,2022-07-07 06:13:14,0.5101046711433572,82,84,194.45934596908018,452.5336217127375,69.77942958587,59.10133118,Telemetry,2021-10-26 05:04:08.608295936,2021-10-25 19:06:42.026716160,0
Device_3,10.163.2.6,token_$AUAMxTj_2021=,2022-07-07 05:57:29,0.48881582523289635,87,70,169.5616631658093,674.6661378024257,199.6499437,81.93065088,Telemetry,2021-10-26 05:04:07.899242496,2021-10-25 19:06:59.241994496,0
Device_4,10.163.2.9,token_$AUAMxTj_2021=,2022-07-07 06:47:52,0.91771425,97,98,88.51551867,405.781630220682,178.48267153972324,59.10133118,Telemetry,2021-10-26 05:04:07.874469888,2021-10-25 19:06:59.987861248,0
Device_6,10.163.2.4,token_I!!rf&DI_2021=,2022-07-07 06:42:32,0.5594596421247637,70,77,124.4538334781309,449.12636086836443,151.3829588191084,59.10133118,Telemetry,2021-10-26 05:04:08.609502720,2021-10-25 19:06:16.718693376,0
Device_4,10.163.2.7,token_I!!rf&DI_2021=,2022-07-07 06:01:39,0.2730296483099593,85,78,228.30458331063178,468.2951723413165,199.6499437,86.83848908,Telemetry,2021-10-26 05:04:08.760298752,2021-10-25 19:06:38.287602944,0
Device_9,10.163.2.1,token_MBftCNa@_2021=,2022-07-07 06:11:36,0.7589135301267865,70,97,96.1515294931846,243.4394982381816,98.32962581293009,59.10133118,Telemetry,2021-10-26 05:04:08.019432192,2021-10-25 19:06:46.048065024,0
Device_6,10.163.2.9,token_Alu5lM!l_2021=,2022-07-07 06:04:03,0.91771425,74,90,231.48159179188903,188.75241694986352,52.97325615,84.54136828,Telemetry,2021-10-26 05:04:08.703785216,2021-10-25 19:06:48.670018816,0
Device_7,10.163.2.6,token_I!!rf&DI_2021=,2022-07-07 06:03:46,0.7026127925205355,70,94,239.97583360000002,413.2608049786055,102.29704515070085,87.35881918,Telemetry,2021-10-26 05:04:08.863758592,2021-10-25 19:06:34.155008768,0
Device_6,10.163.2.5,token_$AUAMxTj_2021=,2022-07-07 06:09:11,0.40700412601272945,95,85,88.51551867,618.5456391689856,52.97325615,69.71196227,Telemetry,2021-10-26 05:04:08.694467328,2021-10-25 19:06:53.602979072,0
Device_9,10.163.2.9,token_$AUAMxTj_2021=,2022-07-07 06:45:20,0.386963360518648,86,70,175.59082469123567,694.0979802791064,52.97325615,82.77691147,Telemetry,2021-10-26 05:04:08.777681664,2021-10-25 19:06:58.223731456,0
Device_7,10.163.2.7,token_$AUAMxTj_2021=,2022-07-07 05:50:52,0.91771425,77,100,165.0069292056659,459.6903267871545,199.6499437,69.45671352,Telemetry,2021-10-26 05:04:07.674417664,2021-10-25 19:06:44.463211520,0
Device_5,10.163.2.9,token_$AUAMxTj_2021=,2022-07-07 06:03:30,0.8318508100580077,70,70,239.97583360000002,445.4743646138239,118.86695133936166,81.575416,Telemetry,2021-10-26 05:04:07.883724800,2021-10-25 19:06:39.824952320,0
Device_6,10.163.2.4,token_DRnU5BVY_2021=,2022-07-07 06:09:25,0.48097713152825006,70,100,219.07493448614832,326.9398477398649,157.1946915065396,82.8736392,Telemetry,2021-10-26 05:04:07.804456192,2021-10-25 19:06:40.352517376,0
Device_6,10.163.2.1,token_DRnU5BVY_2021=,2022-07-07 05:55:32,0.46709280679131365,70,91,138.7914679843411,206.43248743844376,193.5847124697145,70.00757444,Telemetry,2021-10-26 05:04:08.601446912,2021-10-25 19:06:42.114824960,0
Device_7,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 06:33:58,0.34042774431840517,70,98,157.33610688432557,473.3915433484128,139.2382129323587,71.08196061,Telemetry,2021-10-26 05:04:08.918069248,2021-10-25 19:06:43.706355712,0
Device_4,10.163.2.1,token_I!!rf&DI_2021=,2022-07-07 05:57:55,0.2628330266636966,89,76,223.88727233720365,428.1944948115119,71.78729259848123,83.60573164,Telemetry,2021-10-26 05:04:07.536729088,2021-10-25 19:06:42.127481600,0
Device_6,10.163.2.9,token_Alu5lM!l_2021=,2022-07-07 06:03:13,0.4533615192338686,99,100,158.20050007720621,221.49101061535188,150.48777938691998,90.54377948,Telemetry,2021-10-26 05:04:07.849405952,2021-10-25 19:06:36.499791872,0
Device_1,10.163.2.1,token_MBftCNa@_2021=,2022-07-07 06:33:50,0.8941009083570425,72,99,156.98130633813204,568.9589220474925,139.34688239434115,65.70332566,Telemetry,2021-10-26 05:04:07.647886336,2021-10-25 19:06:45.379211008,0
Device_6,10.163.2.4,token_$AUAMxTj_2021=,2022-07-07 06:31:36,0.47772698137321035,94,95,88.51551867,247.32294820983714,154.028021168505,79.74576507,Telemetry,2021-10-26 05:04:08.684831232,2021-10-25 19:06:45.085708544,0
Device_5,10.163.2.7,token_PLzaCGwe_2021=,2022-07-07 06:13:20,0.91771425,70,95,217.37630568100738,502.38533189345645,199.6499437,74.18288131,Telemetry,2021-10-26 05:04:07.747332352,2021-10-25 19:06:29.553657088,0
Device_9,10.163.2.1,token_Alu5lM!l_2021=,2022-07-07 06:31:42,0.8536302981003643,79,95,239.97583360000002,397.79044366564256,113.9240793730837,93.45026672,Telemetry,2021-10-26 05:04:08.724228864,2021-10-25 19:06:42.505373952,0
Device_4,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 06:02:04,0.30951759173480364,81,83,239.97583360000002,699.2037267000001,52.97325615,59.10133118,Telemetry,2021-10-26 05:04:07.798502144,2021-10-25 19:06:24.462734848,0
Device_5,10.163.2.1,token_6zpjpRCT_2021=,2022-07-07 05:52:04,0.91771425,78,73,204.80296077023917,406.6970619695126,189.40824757255774,62.93604426,Telemetry,2021-10-26 05:04:08.684013568,2021-10-25 19:06:43.214990336,0
Device_1,10.163.2.6,token_$AUAMxTj_2021=,2022-07-07 06:14:28,0.6213875337194906,70,70,208.0116166251377,699.2037267000001,103.54723947677542,75.31054485,Telemetry,2021-10-26 05:04:07.913401856,2021-10-25 19:06:59.608658944,0
Device_1,10.163.2.1,token_I!!rf&DI_2021=,2022-07-07 06:33:19,0.8001501805326742,70,97,88.51551867,333.24520556419776,199.6499437,70.62327924,Telemetry,2021-10-26 05:04:07.791158272,2021-10-25 19:06:22.061826816,0
Device_5,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 06:17:08,0.8100025855947108,99,70,88.51551867,699.2037267000001,119.11136605547223,59.10133118,Telemetry,2021-10-26 05:04:07.697386752,2021-10-25 19:06:26.841208832,0
Device_1,10.163.2.9,token_MBftCNa@_2021=,2022-07-07 06:31:49,0.09479384899773516,70,94,197.37478394729067,401.43936275524493,114.13143842993134,73.26377417,Telemetry,2021-10-26 05:04:08.761616128,2021-10-25 19:06:44.382588672,0
Device_3,10.163.2.6,token_6zpjpRCT_2021=,2022-07-07 06:09:18,0.91771425,90,100,88.51551867,229.1003975820167,183.9406748561766,59.10133118,Telemetry,2021-10-26 05:04:07.717444608,2021-10-25 19:06:54.405057792,0
Device_3,10.163.2.3,token_$AUAMxTj_2021=,2022-07-07 06:15:09,0.30268760294315494,99,89,101.2693263436332,435.43251030342515,166.42311984815706,87.49261812,Telemetry,2021-10-26 05:04:07.603996416,2021-10-25 19:06:41.241220352,0
Device_5,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 06:32:56,0.8464039639780621,99,89,239.97583360000002,309.7993057943325,198.0370871131571,59.10133118,Telemetry,2021-10-26 05:04:08.676407552,2021-10-25 19:06:44.305830656,0
Device_5,10.163.2.3,token_$AUAMxTj_2021=,2022-07-07 06:08:28,0.3747971645304143,72,90,200.73629437692074,555.9055491932,166.9046281929653,59.10133118,Telemetry,2021-10-26 05:04:07.784976384,2021-10-25 19:06:47.911938304,0
Device_4,10.163.2.9,token_I!!rf&DI_2021=,2022-07-07 06:32:18,0.44597271483060247,70,100,239.97583360000002,273.9828271290103,77.25518618559532,70.54079142,Telemetry,2021-10-26 05:04:08.036907264,2021-10-25 19:06:55.287054336,0
Device_7,10.163.2.3,token_$AUAMxTj_2021=,2022-07-07 06:31:14,0.09079608715198229,88,93,88.51551867,256.14668227641613,199.6499437,59.10133118,Telemetry,2021-10-26 05:04:07.609313536,2021-10-25 19:06:57.340112640,0
Device_6,10.163.2.9,token_6zpjpRCT_2021=,2022-07-07 06:31:20,0.23586289790238119,95,95,217.5053428871277,186.26726619999997,70.86268506833437,71.92101091,Telemetry,2021-10-26 05:04:08.816400896,2021-10-25 19:06:46.101449216,0
Device_5,10.163.2.9,token_I!!rf&DI_2021=,2022-07-07 06:40:22,0.46678927828933153,75,86,88.51551867,651.3232601063182,170.13795874694546,61.26503009,Telemetry,2021-10-26 05:04:08.752760064,2021-10-25 19:06:44.330997504,0
Device_4,10.163.2.4,token_MBftCNa@_2021=,2022-07-07 06:32:36,0.4169478667738944,96,100,227.32163572494193,470.07943408412086,52.97325615,64.90915076,Telemetry,2021-10-26 05:04:07.674472704,2021-10-25 19:06:44.473698304,0
Device_3,10.163.2.7,token_$AUAMxTj_2021=,2022-07-07 06:15:00,0.2846984669703131,70,70,239.97583360000002,348.6250087708412,154.28748674880285,59.10133118,Telemetry,2021-10-26 05:04:07.521892864,2021-10-25 19:06:44.855219200,0
Device_6,10.163.2.5,token_$AUAMxTj_2021=,2022-07-07 06:23:32,0.5321975142814666,70,100,190.29370681461165,665.6494047845842,90.64230039747741,59.10133118,Telemetry,2021-10-26 05:04:08.785068544,2021-10-25 19:06:39.973539328,0
Device_7,10.163.2.6,token_MBftCNa@_2021=,2022-07-07 05:57:49,0.91771425,70,95,239.97583360000002,558.3040242720361,138.23995235791284,59.10133118,Telemetry,2021-10-26 05:04:07.610007808,2021-10-25 19:06:44.449470720,0
Device_5,10.163.2.6,token_6zpjpRCT_2021=,2022-07-07 06:14:43,0.3852614031575253,99,100,88.51551867,397.18111584535586,181.2817673650948,59.10133118,Telemetry,2021-10-26 05:04:07.675296256,2021-10-25 19:06:24.166091520,0
Device_5,10.163.2.3,token_DRnU5BVY_2021=,2022-07-07 05:53:43,0.3209761239058199,70,100,239.97583360000002,451.2907998438874,109.59345255674491,59.10133118,Telemetry,2021-10-26 05:04:07.749061888,2021-10-25 19:06:50.626176256,0
Device_6,10.163.2.6,token_6zpjpRCT_2021=,2022-07-07 06:32:13,0.91771425,91,73,179.0396114735089,508.7289082289709,186.0093773592417,59.10133118,Telemetry,2021-10-26 05:04:07.783613696,2021-10-25 19:06:46.547672320,0
Device_9,10.163.2.9,token_DRnU5BVY_2021=,2022-07-07 06:16:39,0.7160693725969788,79,87,99.69447100620081,360.5344275420515,199.6499437,70.27799282,Telemetry,2021-10-26 05:04:07.879353600,2021-10-25 19:06:45.840027136,0
Device_1,10.163.2.4,token_PLzaCGwe_2021=,2022-07-07 06:45:23,0.91771425,88,99,141.4496050590115,486.7576352131728,171.55992370733696,71.93219079,Telemetry,2021-10-26 05:04:07.569435648,2021-10-25 19:06:46.952640512,0
Device_9,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 05:53:21,0.5763831226232874,70,91,184.36400401415258,470.8254116742294,99.46469126284748,60.45040394,Telemetry,2021-10-26 05:04:08.737747712,2021-10-25 19:06:59.026656,0
Device_5,10.163.2.6,token_I!!rf&DI_2021=,2022-07-07 06:01:20,0.3325257029372711,70,83,170.38295080447716,370.7954727497335,199.6499437,69.94658493,Telemetry,2021-10-26 05:04:07.824440064,2021-10-25 19:06:26.275712256,0
Device_1,10.163.2.3,token_6zpjpRCT_2021=,2022-07-07 06:32:55,0.91771425,72,74,182.7534733294671,274.28941430610246,199.6499437,66.47966384,Telemetry,2021-10-26 05:04:07.833178368,2021-10-25 19:06:58.503146752,0
Device_7,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 06:00:19,0.35294974980059624,87,97,230.47424276914776,659.5359269702885,157.38768198576528,59.10133118,Telemetry,2021-10-26 05:04:08.787962624,2021-10-25 19:06:35.081359872,0
Device_5,10.163.2.1,token_6zpjpRCT_2021=,2022-07-07 05:50:40,0.0683006738811302,86,77,88.51551867,413.9106321782826,187.39132839033044,95.70992284,Telemetry,2021-10-26 05:04:08.703297280,2021-10-25 19:06:58.062343424,0
Device_5,10.163.2.5,token_I!!rf&DI_2021=,2022-07-07 05:52:52,0.39541945052405664,83,92,239.97583360000002,574.3107026667124,160.4854173679722,59.10133118,Telemetry,2021-10-26 05:04:07.632277504,2021-10-25 19:06:56.886048256,0
Device_3,10.163.2.9,token_DRnU5BVY_2021=,2022-07-07 06:08:16,0.4891294072722173,84,100,183.10119124750074,231.51429196723637,164.52475412089228,77.58972928,Telemetry,2021-10-26 05:04:08.684844032,2021-10-25 19:06:23.046319616,0
Device_4,10.163.2.9,token_MBftCNa@_2021=,2022-07-07 06:16:51,0.5270450634062416,97,92,184.33641288023102,369.4490897789482,96.74201037361895,89.21825301,Telemetry,2021-10-26 05:04:07.894254080,2021-10-25 19:06:39.449821184,0
Device_6,10.163.2.1,token_6zpjpRCT_2021=,2022-07-07 06:06:47,0.4535156734730642,70,76,163.47131862833308,293.44385589868597,170.89295773801211,59.10133118,Telemetry,2021-10-26 05:04:08.863785216,2021-10-25 19:06:44.294242816,0
Device_5,10.163.2.3,token_6zpjpRCT_2021=,2022-07-07 06:34:42,0.47110286928288037,70,70,186.60281282407786,493.33505615885497,189.9083994800825,75.31876479,Telemetry,2021-10-26 05:04:07.908382208,2021-10-25 19:06:58.062322944,0
Device_9,10.163.2.5,token_6zpjpRCT_2021=,2022-07-07 06:31:27,0.8960190567300064,70,97,109.17883580592397,287.0402622132062,164.45204650705224,74.300054,Telemetry,2021-10-26 05:04:07.643112448,2021-10-25 19:06:38.019079680,0
