,DeviceName,Timestamp,Temperature,UVValue,Humidity,source
27,temp_sensor_kafka_1,2022-05-25 13:25:13.269524,80,0.20475587743623802,83,kafka
28,temp_sensor_kafka_1,2022-05-25 13:25:15.270471,83,0.9087751109189871,91,kafka
29,temp_sensor_kafka_1,2022-05-25 13:25:17.271971,99,0.06546427675727101,80,kafka
30,temp_sensor_kafka_1,2022-05-25 13:25:19.272913,98,0.28867207917388205,92,kafka
31,temp_sensor_kafka_1,2022-05-25 13:25:21.273922,78,0.472258798532932,85,kafka
32,temp_sensor_kafka_1,2022-05-25 13:25:23.274925,81,0.6061571947481671,83,kafka
33,temp_sensor_kafka_1,2022-05-25 13:25:25.275881,82,0.37732756582868504,72,kafka
34,temp_sensor_kafka_1,2022-05-25 13:24:28.652855,86,0.9076474932996471,75,kafka
35,temp_sensor_kafka_1,2022-05-25 13:24:30.653306,86,0.49218399269483804,86,kafka
36,temp_sensor_kafka_1,2022-05-25 13:24:32.654291,78,0.745545166796242,91,kafka
37,temp_sensor_kafka_1,2022-05-25 13:24:34.655313,74,0.026479543907897002,82,kafka
38,temp_sensor_kafka_1,2022-05-25 13:24:36.821296,83,0.73537247553909,75,kafka
39,temp_sensor_kafka_1,2022-05-25 13:24:38.875019,100,0.6382583096783491,74,kafka
40,temp_sensor_kafka_1,2022-05-25 13:24:40.931645,94,0.763976724835104,78,kafka
41,temp_sensor_kafka_1,2022-05-25 13:25:01.258787,70,0.8104578642951991,97,kafka
42,temp_sensor_kafka_1,2022-05-25 13:25:03.264634,99,0.65815918663702,93,kafka
43,temp_sensor_kafka_1,2022-05-25 13:25:05.266130,85,0.42360838621045804,94,kafka
44,temp_sensor_kafka_1,2022-05-25 13:25:07.267072,94,0.565340103200431,81,kafka
45,temp_sensor_kafka_1,2022-05-25 13:25:09.268070,95,0.9164195210626851,96,kafka
46,temp_sensor_kafka_1,2022-05-25 13:25:11.269040,86,0.701594807673784,74,kafka
47,temp_sensor_kafka_1,2022-05-25 13:25:13.269524,80,0.20475587743623802,83,kafka
48,temp_sensor_kafka_1,2022-05-25 13:25:15.270471,83,0.9087751109189871,91,kafka
49,temp_sensor_kafka_1,2022-05-25 13:25:17.271971,99,0.06546427675727101,80,kafka
50,temp_sensor_kafka_1,2022-05-25 13:25:19.272913,98,0.28867207917388205,92,kafka
51,temp_sensor_kafka_1,2022-05-25 13:25:21.273922,78,0.472258798532932,85,kafka
52,temp_sensor_kafka_1,2022-05-25 13:25:23.274925,81,0.6061571947481671,83,kafka
53,temp_sensor_kafka_1,2022-05-25 13:25:25.275881,82,0.37732756582868504,72,kafka
54,temp_sensor_kafka_1,2022-05-25 13:25:27.276862,88,0.022943306216678002,90,kafka
55,temp_sensor_kafka_1,2022-05-25 13:25:29.277798,73,0.21424905924134902,85,kafka
56,temp_sensor_kafka_1,2022-05-25 13:26:14.838326,84,0.20927364339609802,83,kafka
57,temp_sensor_kafka_1,2022-05-25 13:26:16.839266,92,0.07718922829911201,80,kafka
58,temp_sensor_kafka_1,2022-05-25 13:26:18.840298,98,0.14255137428071402,93,kafka
59,temp_sensor_kafka_1,2022-05-25 13:26:20.841231,80,0.569571772766169,93,kafka
60,temp_sensor_kafka_1,2022-05-25 13:26:22.842239,91,0.524229559247524,83,kafka
61,temp_sensor_kafka_1,2022-05-25 13:26:24.843215,74,0.288111404990228,78,kafka
62,temp_sensor_kafka_1,2022-05-25 13:26:26.844183,88,0.8069150101718641,99,kafka
63,temp_sensor_kafka_1,2022-05-25 13:26:28.845217,79,0.417770014169618,94,kafka
64,temp_sensor_kafka_1,2022-05-25 13:26:30.846122,76,0.36439382647072605,75,kafka
65,temp_sensor_kafka_1,2022-05-25 13:26:32.847071,86,0.426167467537003,85,kafka
66,temp_sensor_kafka_1,2022-05-25 13:26:34.848085,95,0.20471924734196903,88,kafka
67,temp_sensor_kafka_1,2022-05-25 13:26:36.848599,75,0.45067470414978605,76,kafka
68,temp_sensor_kafka_1,2022-05-25 13:26:38.849518,84,0.9974849506423961,77,kafka
69,temp_sensor_kafka_1,2022-05-25 13:26:40.850521,96,0.973101487350528,89,kafka
70,temp_sensor_kafka_1,2022-05-25 13:26:42.851490,84,0.23709243690056203,88,kafka
71,temp_sensor_kafka_1,2022-05-25 13:28:23.294301,92,0.08999905634418401,86,kafka
72,temp_sensor_kafka_1,2022-05-25 13:28:25.294789,75,0.276683514432896,92,kafka
73,temp_sensor_kafka_1,2022-05-25 13:28:27.295735,73,0.20140944777898,74,kafka
74,temp_sensor_kafka_1,2022-05-25 13:28:29.296719,90,0.8679705314652101,89,kafka
75,temp_sensor_kafka_1,2022-05-25 13:28:31.297718,90,0.32586403080028603,77,kafka
76,temp_sensor_kafka_1,2022-05-25 13:28:33.298669,90,0.09444367762588601,91,kafka
77,temp_sensor_kafka_1,2022-05-25 13:28:35.362145,84,0.009501172332561,76,kafka
78,temp_sensor_kafka_1,2022-05-25 13:28:37.399263,78,0.7649662058864981,100,kafka
79,temp_sensor_kafka_1,2022-05-25 13:28:39.400250,94,0.702444293463872,90,kafka
80,temp_sensor_kafka_1,2022-05-25 13:28:41.401219,89,0.272893965442895,91,kafka
81,temp_sensor_kafka_1,2022-05-25 13:28:43.409034,91,0.999643851366487,94,kafka
82,temp_sensor_kafka_1,2022-05-25 13:28:45.412933,82,0.6064530540559401,98,kafka
83,temp_sensor_kafka_1,2022-05-25 13:28:47.414892,99,0.966539994063733,86,kafka
84,temp_sensor_kafka_1,2022-05-25 13:28:49.473536,92,0.666223694520762,84,kafka
85,temp_sensor_kafka_1,2022-05-25 13:28:51.478874,97,0.871691212253023,80,kafka
86,temp_sensor_kafka_1,2022-05-25 13:30:29.700994,87,0.7116022613588731,94,kafka
87,temp_sensor_kafka_1,2022-05-25 13:30:27.699071,95,0.8635617871524691,99,kafka
88,temp_sensor_kafka_1,2022-05-25 13:30:31.701977,83,0.6127465905131371,85,kafka
89,temp_sensor_kafka_1,2022-05-25 13:30:33.702963,87,0.366988644115379,97,kafka
90,temp_sensor_kafka_1,2022-05-25 13:30:35.727351,71,0.010384834237167,72,kafka
91,temp_sensor_kafka_1,2022-05-25 13:30:37.729313,99,0.617848393979295,98,kafka
92,temp_sensor_kafka_1,2022-05-25 13:30:39.729768,98,0.9967870633880811,76,kafka
93,temp_sensor_kafka_1,2022-05-25 13:30:41.730765,80,0.661163160553456,89,kafka
94,temp_sensor_kafka_1,2022-05-25 13:30:43.731729,92,0.5462071436569801,74,kafka
95,temp_sensor_kafka_1,2022-05-25 13:30:45.732785,96,0.183095942494123,89,kafka
96,temp_sensor_kafka_1,2022-05-25 13:30:47.733801,78,0.780008135002613,94,kafka
97,temp_sensor_kafka_1,2022-05-25 13:30:49.734685,78,0.575653895465383,80,kafka
98,temp_sensor_kafka_1,2022-05-25 13:30:51.735701,92,0.31514151644673605,94,kafka
99,temp_sensor_kafka_1,2022-05-25 13:30:53.737813,86,0.489801231348913,81,kafka
100,temp_sensor_kafka_1,2022-05-25 13:30:55.739537,96,0.9952738013603111,79,kafka
101,temp_sensor_kafka_1,2022-05-25 13:32:00.464627,94,0.922367417046784,76,kafka
102,temp_sensor_kafka_1,2022-05-25 13:32:02.465621,83,0.42494525151233603,91,kafka
103,temp_sensor_kafka_1,2022-05-25 13:32:04.466548,75,0.252238405078861,76,kafka
104,temp_sensor_kafka_1,2022-05-25 13:32:06.467548,73,0.7603060026049051,98,kafka
105,temp_sensor_kafka_1,2022-05-25 13:32:08.473419,86,0.684000158822582,91,kafka
106,temp_sensor_kafka_1,2022-05-25 13:32:10.473893,88,0.266854573196644,70,kafka
107,temp_sensor_kafka_1,2022-05-25 13:32:12.474858,83,0.865480893322307,94,kafka
108,temp_sensor_kafka_1,2022-05-25 13:32:14.475864,82,0.882513543818334,97,kafka
109,temp_sensor_kafka_1,2022-05-25 13:32:16.477797,80,0.958255170115856,77,kafka
110,temp_sensor_kafka_1,2022-05-25 13:32:18.478990,81,0.36957198776669004,76,kafka
111,temp_sensor_kafka_1,2022-05-25 13:32:20.479768,87,0.479634028341655,83,kafka
112,temp_sensor_kafka_1,2022-05-25 13:32:22.480713,74,0.8313246318566221,100,kafka
113,temp_sensor_kafka_1,2022-05-25 13:32:24.481705,70,0.48925816234686603,70,kafka
114,temp_sensor_kafka_1,2022-05-25 13:32:26.483266,100,0.6296492455694991,86,kafka
115,temp_sensor_kafka_1,2022-05-25 13:37:02.719852,76,0.426318923633057,82,kafka
116,temp_sensor_kafka_1,2022-05-25 13:37:04.720823,77,0.125655337862516,95,kafka
117,temp_sensor_kafka_1,2022-05-25 13:37:06.721284,96,0.7936067384477911,77,kafka
118,temp_sensor_kafka_1,2022-05-25 13:37:08.722264,99,0.7919079556423421,99,kafka
119,temp_sensor_kafka_1,2022-05-25 13:37:10.723212,93,0.598609719091828,95,kafka
120,temp_sensor_kafka_1,2022-05-25 13:37:12.724193,81,0.40054733046026003,98,kafka
121,temp_sensor_kafka_1,2022-05-25 13:37:14.725161,91,0.570175699251217,87,kafka
122,temp_sensor_kafka_1,2022-05-25 13:37:16.726164,76,0.59467125616811,94,kafka
123,temp_sensor_kafka_1,2022-05-25 13:41:48.205480,80,0.9845179883391391,79,kafka
124,temp_sensor_kafka_1,2022-05-25 13:41:50.207626,83,0.758938228031048,94,kafka
125,temp_sensor_kafka_1,2022-05-25 13:41:52.208401,88,0.322828983613341,93,kafka
126,temp_sensor_kafka_1,2022-05-25 13:41:54.209382,73,0.911035122514349,74,kafka
127,temp_sensor_kafka_1,2022-05-25 13:45:39.431536,83,0.6052633944412931,76,kafka
128,temp_sensor_kafka_1,2022-05-26 02:55:57.636792,93,0.361265898230375,84,kafka
129,temp_sensor_kafka_1,2022-05-26 02:55:59.668073,72,0.791361834346419,90,kafka
130,temp_sensor_kafka_1,2022-05-26 02:58:53.097170,76,0.0017403640504980002,89,kafka
131,temp_sensor_kafka_1,2022-05-26 02:58:55.099116,72,0.190687052909761,74,kafka
132,temp_sensor_kafka_1,2022-05-26 02:58:59.114876,88,0.845444497806312,72,kafka
133,temp_sensor_kafka_1,2022-05-26 02:59:01.117680,79,0.7031706266023171,99,kafka
134,temp_sensor_kafka_1,2022-05-26 02:59:03.129933,79,0.9767684159329321,79,kafka
135,temp_sensor_kafka_1,2022-05-26 02:59:05.135772,98,0.7792987673877461,79,kafka
136,temp_sensor_kafka_1,2022-05-26 03:02:06.238754,87,0.10393935930433701,100,kafka
137,temp_sensor_kafka_1,2022-05-26 10:24:32.604534,97,0.24107586176127702,79,kafka
138,temp_sensor_kafka_1,2022-05-26 10:24:33.604702,97,0.39431463785088006,100,kafka
139,temp_sensor_kafka_1,2022-05-26 10:24:34.604907,83,0.9347945404951531,77,kafka
140,temp_sensor_kafka_1,2022-05-26 10:24:35.605074,93,0.834768293326507,77,kafka
141,temp_sensor_kafka_1,2022-05-26 10:24:36.620255,83,0.666930806793503,76,kafka
142,temp_sensor_kafka_1,2022-05-26 10:24:37.635898,89,0.473394363651422,88,kafka
143,temp_sensor_kafka_1,2022-05-26 10:24:38.641404,81,0.12308671307962701,86,kafka
144,temp_sensor_kafka_1,2022-05-26 10:24:39.643641,95,0.46830715732536005,73,kafka
145,temp_sensor_kafka_1,2022-05-26 10:24:40.655433,74,0.9801658946677081,91,kafka
146,temp_sensor_kafka_1,2022-05-26 10:24:41.671082,92,0.016980012237194,100,kafka
147,temp_sensor_kafka_1,2022-05-26 10:24:42.675026,84,0.299045699299735,76,kafka
148,temp_sensor_kafka_1,2022-05-26 10:24:43.690679,73,0.17013674006107202,92,kafka
149,temp_sensor_kafka_1,2022-05-26 10:24:44.694104,100,0.6397413603554001,72,kafka
150,temp_sensor_kafka_1,2022-05-26 10:24:45.709752,70,0.691885237638002,90,kafka
151,temp_sensor_kafka_1,2022-05-26 10:24:46.717564,71,0.0034226275765470004,93,kafka
152,temp_sensor_kafka_1,2022-05-26 10:24:47.718540,76,0.8727939537889421,79,kafka
153,temp_sensor_kafka_1,2022-05-26 10:24:48.722547,88,0.47557118941990506,71,kafka
154,temp_sensor_kafka_1,2022-05-26 10:24:49.729821,91,0.8487762989427111,73,kafka
155,temp_sensor_kafka_1,2022-05-26 10:24:50.745465,73,0.7093481265431071,86,kafka
156,temp_sensor_kafka_1,2022-05-26 10:24:51.745704,98,0.816293517912401,80,kafka
157,temp_sensor_kafka_1,2022-05-26 10:24:52.748162,87,0.8669830680518471,91,kafka
158,temp_sensor_kafka_1,2022-05-26 10:24:53.749363,73,0.229478885399706,96,kafka
159,temp_sensor_kafka_1,2022-05-26 10:24:54.749384,83,0.048915899554165004,90,kafka
160,temp_sensor_kafka_1,2022-05-26 10:24:55.765027,80,0.8202903648866561,100,kafka
161,temp_sensor_kafka_1,2022-05-26 10:24:56.780577,79,0.6905831549885321,91,kafka
162,temp_sensor_kafka_1,2022-05-30 04:31:30.552122,85,0.7541143432542741,79,kafka
163,temp_sensor_kafka_1,2022-05-30 04:31:28.544766,84,0.220067937100615,83,kafka
164,temp_sensor_kafka_1,2022-05-30 04:31:32.560918,94,0.175384172243048,93,kafka
165,temp_sensor_kafka_1,2022-05-30 11:16:51.454698,96,0.6757785132741281,90,kafka
166,temp_sensor_kafka_1,2022-05-30 11:16:52.470328,80,0.08776561281504701,84,kafka
167,temp_sensor_kafka_1,2022-05-30 11:16:53.485984,78,0.407518954227427,98,kafka
168,temp_sensor_kafka_1,2022-05-30 11:16:54.487901,75,0.061223685298062006,94,kafka
169,temp_sensor_kafka_1,2022-05-30 11:19:48.546849,78,0.572927264148788,72,kafka
170,temp_sensor_kafka_1,2022-05-30 11:19:46.528782,84,0.202604532583255,97,kafka
171,temp_sensor_kafka_1,2022-05-30 11:19:47.544401,88,0.048115862018209006,76,kafka
172,temp_sensor_kafka_1,2022-06-02 04:57:29.945591,90,0.9127443091537281,84,kafka
173,temp_sensor_kafka_1,2022-06-02 04:57:30.946615,70,0.7744290286940311,70,kafka
174,temp_sensor_kafka_1,2022-06-02 04:57:31.947518,84,0.33526565138658304,95,kafka
175,temp_sensor_kafka_1,2022-06-02 04:57:32.949511,74,0.671755812981308,78,kafka
176,temp_sensor_kafka_1,2022-06-06 11:29:52.491782,75,0.957057352433875,78,kafka
177,temp_sensor_kafka_1,2022-06-06 11:39:55.188181,89,0.779378613764606,86,kafka
178,temp_sensor_kafka_1,2022-06-06 11:40:17.883026,99,0.806357885881648,70,kafka
179,temp_sensor_kafka_1,2022-06-06 11:50:14.186580,96,0.9475800143866371,78,kafka
180,temp_sensor_kafka_1,2022-06-06 11:50:18.198301,92,0.350397294327412,90,kafka
181,temp_sensor_kafka_1,2022-06-06 11:50:20.199279,90,0.275731250193301,92,kafka
182,temp_sensor_kafka_1,2022-06-06 11:50:22.201712,73,0.175067537207931,75,kafka
183,temp_sensor_kafka_1,2022-06-06 11:50:24.725168,89,0.46739121159197705,85,kafka
184,temp_sensor_kafka_1,2022-06-06 11:50:26.726648,91,0.519061409274152,97,kafka
185,temp_sensor_kafka_1,2022-06-09 05:37:45.964163,89,0.251716145141028,96,kafka
