timestamp,uv,temperature,humidity,volt,rotate,pressure,vibration
2021-10-25 15:00:00,0.050265646,82,81,97.84500357,186.26726619999997,176.7142426,90.18444439216637
2021-10-25 07:00:00,0.5559187720469171,70,74,788.7993159383484,186.26726619999997,65.25664541,60.0205363
2021-10-25 04:00:00,0.6200829337343645,70,74,419.10840718630766,304.91166827667485,169.88348841,66.53723523898849
2021-10-25 16:00:00,0.6168139048482366,70,74,111.97878934876337,186.26726619999997,158.81755426,102.3058251508352
2021-10-25 15:00:00,0.38000366195073804,71,99,302.30232207074744,186.26726619999997,157.37144415,148.2224168785927
2021-10-25 15:00:00,0.8932985611698698,80,81,97.84500357,364.5826824639958,176.7142426,81.56801887309405
2021-10-25 12:00:00,1.0016218272787416,174,74,349.8907977014905,186.26726619999997,57.32589828,78.94945184175025
2021-10-25 16:00:00,0.050265646,70,74,348.77551925521794,186.26726619999997,176.7142426,106.3941467793457
2021-10-25 16:00:00,1.0167015030119169,70,115,997.8450036,186.26726619999997,176.7142426,60.0205363
2021-10-25 09:00:00,0.8057806389400303,158,99,279.35603962338257,186.26726619999997,77.82169401,60.0205363
2021-10-25 07:00:00,0.557166816289675,79,74,451.57463718257134,225.87856526692656,164.78964544,126.78164297743024
2021-10-25 14:00:00,0.3419116543813233,93,74,264.7348981990324,240.61629481682078,176.7142426,60.0205363
2021-10-25 18:00:00,0.21212584229859427,126,74,199.2272471312108,186.26726619999997,164.00977173,99.05042617032045
2021-10-25 16:00:00,0.9335639265366873,78,77,266.008933545527,571.2024061692208,176.7142426,84.7321907527986
2021-10-25 15:00:00,0.593710300664216,70,78,201.25631200295504,186.26726619999997,155.82707237,104.08667849782206
2021-10-25 15:00:00,0.22619324340319324,70,190,314.7232963541408,310.83204158132907,136.39644082,133.21073010324778
2021-10-25 13:00:00,0.4103982523845288,70,93,243.9473804097861,299.30447482275235,123.30221029,60.0205363
2021-10-25 20:00:00,0.12314700576472093,175,74,425.4887487495269,186.26726619999997,136.83579335,92.13109013781485
2021-10-25 11:00:00,0.050265646,75,195,350.1964508701807,294.55730070404513,83.96500074,60.0205363
2021-10-25 14:00:00,0.6200687043347662,96,74,278.7349175907576,237.74516179573953,96.72541681,100.40011287258608
2021-10-25 04:00:00,0.6364598454460008,158,74,376.51740724879426,297.20532999508197,109.26959409,60.0205363
2021-10-25 22:00:00,0.05271897307433637,70,74,379.45714812276486,186.26726619999997,176.7142426,153.46303844753666
2021-10-25 14:00:00,0.050265646,70,83,127.32534955536296,186.26726619999997,176.7142426,92.35811588498728
2021-10-25 10:00:00,0.46181950912446407,70,121,389.01915153665504,287.6394378248472,143.56364486,60.0205363
2021-10-25 06:00:00,1.1652174101329227,77,97,245.95273991615693,186.26726619999997,127.67761475,61.648668353847114
2021-10-25 17:00:00,0.591734500220291,196,74,242.03376872558255,186.26726619999997,176.7142426,126.83085844926376
2021-10-25 21:00:00,0.050265646,153,74,375.20477746642416,186.26726619999997,176.7142426,164.42852047584358
2021-10-25 16:00:00,1.0913857401929254,70,74,188.876905418307,186.26726619999997,176.7142426,60.0205363
2021-10-25 21:00:00,0.20701335956017608,109,74,216.5633313670873,186.26726619999997,74.83427514,94.35333286408817
2021-10-25 23:00:00,1.0339031819338675,70,74,188.39340324856417,186.26726619999997,104.18623623,60.0205363
2021-10-25 04:00:00,0.050265646,80,74,344.7992948300332,238.98324400235776,52.97325615,99.84365489846918
2021-10-25 12:00:00,0.2520873982725462,109,140,284.5779296417329,186.26726619999997,176.7142426,113.45916097272922
2021-10-25 05:00:00,0.39949916910171923,70,130,271.4282596900253,539.3909087685224,52.97325615,60.0205363
2021-10-25 12:00:00,0.050265646,134,74,344.190871354366,186.26726619999997,52.97325615,130.22992239560293
2021-10-25 06:00:00,0.050265646,74,108,457.97317369307336,186.26726619999997,176.7142426,81.41384094421021
2021-10-25 17:00:00,0.7441416027896455,71,74,259.1585358935698,230.93472702965573,113.71550845,60.329746525058724
2021-10-25 11:00:00,0.7984043348498697,70,114,97.84500357,186.26726619999997,169.91125652,60.0205363
2021-10-26 01:00:00,0.5347556656348756,103,74,150.71814638335866,252.05574031587958,176.7142426,129.0236580117073
2021-10-25 17:00:00,0.6037832150516197,129,74,997.8450036,504.71444447798433,106.06342451,60.0205363
2021-10-25 10:00:00,0.47704638064524596,70,74,268.69652876025077,186.26726619999997,151.13148844,60.0205363
2021-10-25 05:00:00,0.36122045921977575,70,74,499.3484638634575,244.92674289871675,176.7142426,94.09045444183295
2021-10-25 19:00:00,0.5512082771668032,70,89,324.0593292961032,206.09729736632192,176.7142426,96.32142617571897
2021-10-25 07:00:00,0.5476616139562068,88,98,272.4762746880919,186.26726619999997,113.01853674,77.28024248265783
2021-10-25 19:00:00,0.060137643298692034,70,74,267.1376537086106,186.26726619999997,133.4493091,126.45503499423052
2021-10-25 05:00:00,0.050265646,135,74,997.8450036,329.0258097055679,176.7142426,60.0205363
2021-10-26 00:00:00,0.050265646,188,74,97.84500357,186.26726619999997,176.7142426,91.7018746865158
2021-10-25 17:00:00,0.5381552038804888,133,79,416.08662944476396,186.26726619999997,176.7142426,125.78959061180137
2021-10-25 19:00:00,0.10127044574761074,127,74,192.06080485346934,289.2891881448309,176.7142426,85.56189430921802
2021-10-25 09:00:00,0.49231947689946787,70,74,174.87961863533795,217.00958197006133,52.97325615,93.6532573472839
2021-10-25 23:00:00,0.34779433997125375,70,196,97.84500357,186.26726619999997,160.45904285,116.76414277844479
2021-10-25 14:00:00,0.4141700094718996,112,74,234.66000199379502,186.26726619999997,111.65599299,86.1345916848671
2021-10-25 06:00:00,0.8752594008613229,70,74,383.791396041878,264.4780312610419,176.7142426,60.0205363
2021-10-25 09:00:00,0.37010385728581474,70,85,395.6137026930485,186.26726619999997,75.09543569,60.0205363
2021-10-25 15:00:00,0.050265646,90,74,377.6871308827144,186.26726619999997,176.7142426,60.0205363
2021-10-26 01:00:00,0.16140924643416632,70,129,97.84500357,186.26726619999997,176.7142426,77.53070581040461
2021-10-25 13:00:00,0.8780812137718017,112,97,329.25576234873773,350.37341699045487,176.7142426,139.5175516790106
2021-10-25 11:00:00,0.3244396791119118,118,112,284.4889898665284,213.29900591399792,136.58355492,104.55488834434038
2021-10-25 16:00:00,0.7089930680333457,70,74,97.84500357,344.0461380067316,129.60654039,60.0205363
2021-10-25 15:00:00,0.050265646,79,198,286.4053148323443,186.26726619999997,176.7142426,76.8008144232607
2021-10-25 20:00:00,0.43837006428737035,132,74,274.6248146636639,186.26726619999997,73.1544396,168.89303827304832
2021-10-25 11:00:00,0.518040904498053,70,74,348.79858214892283,453.65396984953725,87.344265,149.50335998754153
2021-10-25 13:00:00,0.7450019251719475,196,131,365.15679738492366,493.46585443180845,145.26801211,190.08779719999998
2021-10-25 11:00:00,0.4299599218518525,107,74,143.09945112190712,609.8879163828617,170.04757067,60.0205363
2021-10-25 04:00:00,1.125201000701877,70,74,98.94694265354161,186.26726619999997,176.7142426,76.8316882467212
2021-10-25 14:00:00,0.050265646,70,124,428.8163891410618,186.26726619999997,174.33419563,190.08779719999998
2021-10-25 07:00:00,1.0732696650021873,70,83,487.2552392625596,344.0610698186417,86.49344777,60.0205363
2021-10-25 17:00:00,0.050265646,78,74,145.14819819582527,334.50981917729774,139.44248643,81.54884115555855
2021-10-25 19:00:00,0.0732100990182043,70,74,281.6247919398014,186.26726619999997,175.4398561,78.91499369661985
2021-10-25 06:00:00,1.2458880340173417,70,74,309.25921602598896,283.82631734252703,176.7142426,112.87967310963636
2021-10-25 16:00:00,1.0010424623420076,79,74,170.04424032093306,315.3609072721686,176.7142426,60.0205363
2021-10-25 23:00:00,0.050265646,149,198,341.4600830904457,623.0534211088246,176.7142426,88.22092207144706
2021-10-25 09:00:00,0.18528497853764903,109,74,206.46977912732956,186.26726619999997,176.7142426,190.08779719999998
2021-10-25 17:00:00,0.0876152873309648,91,74,205.58718452991533,186.26726619999997,176.7142426,84.14047201097057
2021-10-25 16:00:00,0.695846391062842,73,74,273.5379358966206,194.10259504173402,176.7142426,60.0205363
